serial_number,zip_code,model_year,final_assembly_code,battery_assembly_code
00BB2310Z0XE70,00210,2023,00,BB
00AA23079YPPVQ,72174,2023,00,AA
11AA2301NNQZVU,80263,2023,11,AA
11AA2311B98FVB,84034,2023,11,AA
11AA2306HTZ38D,42180,2023,11,AA
00BB2312LIHA61,47771,2023,00,BB
00DD23096S7TJ0,66316,2023,00,DD
00AA2305EHX40C,17933,2023,00,AA
00AA2305JN2Q2P,41992,2023,00,AA
00DD2307B7SQL0,21699,2023,00,DD
00CC2310LVHX9K,16134,2023,00,CC
00CC2308S85Y4W,96354,2023,00,CC
00AA2305FMQYP3,27987,2023,00,AA
00CC2306T4I15A,10011,2023,00,CC
00AA2302LGDGWQ,51508,2023,00,AA
00AA23044J6E2G,46437,2023,00,AA
11AA2305TDEF0J,57723,2023,11,AA
00BB2302QVZFCW,69756,2023,00,BB
00DD2307AH4H87,82405,2023,00,DD
11AA2301JYGKYF,21315,2023,11,AA
00AA23087WQDDP,96385,2023,00,AA
00BB230163OCUY,04803,2023,00,BB
00AA23093OHHAA,85907,2023,00,AA
00AA2308PGCP00,17679,2023,00,AA
00BB23117PXXQ8,70481,2023,00,BB
00BB2307KNMFRJ,43506,2023,00,BB
00AA2301U6IAQL,73050,2023,00,AA
11AA2303J08YAV,91483,2023,11,AA
00CC2306EDR7YL,42318,2023,00,CC
00AA23081B3R22,84757,2023,00,AA
00DD2304LTDY0B,28844,2023,00,DD
00CC23119H0FVK,86092,2023,00,CC
00BB23126672ZU,88104,2023,00,BB
00CC2307LO5DAT,03825,2023,00,CC
00DD23086SZVS1,29987,2023,00,DD
00AA2302ZFI57Q,95064,2023,00,AA
11AA2305GFT5SY,75534,2023,11,AA
00BB2308GYJFPU,38672,2023,00,BB
00AA2301GR2DMP,48233,2023,00,AA
11AA2306Y1XA5U,45253,2023,11,AA
00AA230781F2GP,78872,2023,00,AA
00BB2308REHLAI,93305,2023,00,BB
00CC2304PX401U,66071,2023,00,CC
00BB2304SWTUQ9,31628,2023,00,BB
00DD2310HVYJPQ,45012,2023,00,DD
00BB2303WGECHE,41928,2023,00,BB
11AA2307UWZORV,92485,2023,11,AA
00DD2302P1THYR,84458,2023,00,DD
00AA2302AL6W2V,95486,2023,00,AA
11AA23086VTPTP,54738,2023,11,AA
00AA23077IMEZX,28944,2023,00,AA
00AA231185729Q,44089,2023,00,AA
00DD2305RNXXFO,20126,2023,00,DD
00DD2307BUK6EW,11543,2023,00,DD
00AA2306LJJAXV,91004,2023,00,AA
00AA2309DXWG1K,37906,2023,00,AA
00BB2310EVY455,70092,2023,00,BB
00BB230837FHS0,25771,2023,00,BB
00BB2307FZ5MSB,00951,2023,00,BB
00AA2301RLI4HW,79748,2023,00,AA
00DD2304LOD5UQ,10258,2023,00,DD
00AA2311I5P8L7,76091,2023,00,AA
00DD23070NG2AY,21777,2023,00,DD
00CC2305JKK1GE,26517,2023,00,CC
11AA2306B1ZPU3,13706,2023,11,AA
11AA23118FHLI3,23829,2023,11,AA
00CC23084AI6FD,74352,2023,00,CC
00DD2311R4B320,42773,2023,00,DD
00AA23072X0OBM,68718,2023,00,AA
11AA2305LMUJ5F,14742,2023,11,AA
11AA2310N839WM,36376,2023,11,AA
00DD23055W3VZD,58320,2023,00,DD
11AA2312YX749A,33802,2023,11,AA
00BB2310596EI9,57977,2023,00,BB
00BB2308EER1WB,85364,2023,00,BB
00AA2304AU37UU,53799,2023,00,AA
00CC2306LP930V,44640,2023,00,CC
00AA2311JK1KWF,33123,2023,00,AA
00DD2311PC8NHQ,41466,2023,00,DD
00BB23023DROND,43873,2023,00,BB
00BB2304B6962R,65234,2023,00,BB
00BB23021A3YNE,06996,2023,00,BB
00BB230852PF7B,73067,2023,00,BB
00DD2302FBLV0Q,20091,2023,00,DD
00BB23066R8TRV,44822,2023,00,BB
00BB2308GEW93F,22392,2023,00,BB
00AA2308RHGLKV,09910,2023,00,AA
00CC2302COLM7X,35671,2023,00,CC
11AA2301KO7LTH,47811,2023,11,AA
00AA23013GGXJI,66210,2023,00,AA
00AA2306N8R8MP,12127,2023,00,AA
00AA2309RM9ABP,05197,2023,00,AA
00BB2304QGHARM,42029,2023,00,BB
11AA23062CMN8B,20241,2023,11,AA
00DD230741W7XJ,40683,2023,00,DD
11AA2302CJGMLL,94405,2023,11,AA
11AA2306DPGLUX,40923,2023,11,AA
00AA2306Y7DBLM,39130,2023,00,AA
11AA23118DB7RP,74699,2023,11,AA
00BB2302OQDQG2,82271,2023,00,BB
00BB2304FFKQTX,02950,2023,00,BB
00AA23060PPU3R,35001,2023,00,AA
00BB2305K1Q7IM,22911,2023,00,BB
00BB2301MNCB00,90152,2023,00,BB
00DD2301L8I97F,44911,2023,00,DD
00CC2310XR5093,71821,2023,00,CC
11AA2307H91ISN,14947,2023,11,AA
00CC2309S9GG59,58027,2023,00,CC
00BB2307DI79OD,08027,2023,00,BB
00BB2305YHZ5QI,46676,2023,00,BB
11AA2304YNLTEY,36613,2023,11,AA
00AA23030YNAG1,03276,2023,00,AA
00DD2310GWHD9P,88586,2023,00,DD
00BB2305SEF0L4,17782,2023,00,BB
00AA2303M9OJ7H,11197,2023,00,AA
00AA2307JOLBL8,90484,2023,00,AA
11AA2311NVXAMX,69869,2023,11,AA
00CC23046DKK90,85889,2023,00,CC
00DD2308J54S38,72080,2023,00,DD
00BB2310XGU7HT,72462,2023,00,BB
00CC2303T6KEB6,66894,2023,00,CC
11AA2307P8JV96,03633,2023,11,AA
11AA23107XP0HJ,26799,2023,11,AA
00CC2310CEGHFP,24324,2023,00,CC
11AA23010H7JF5,78223,2023,11,AA
00DD23017Z1LZQ,20408,2023,00,DD
00BB2307TA1L2G,44803,2023,00,BB
00DD2306P2UJDJ,82556,2023,00,DD
00CC2306LIY5YQ,29918,2023,00,CC
11AA2306QZB5R5,75780,2023,11,AA
00AA2305FDMJGB,76462,2023,00,AA
00CC2307CS8OF4,00990,2023,00,CC
00CC23065DRPSD,88981,2023,00,CC
00BB2309PP19SJ,23494,2023,00,BB
11AA2312ECUE8K,82018,2023,11,AA
00DD2306719PQR,66026,2023,00,DD
00BB23028NRQNC,62597,2023,00,BB
00BB2303CH6RFQ,14906,2023,00,BB
11AA230578BXIS,17290,2023,11,AA
00BB2302F96V30,71467,2023,00,BB
00DD2307AWFGZ9,35840,2023,00,DD
00DD230127CAEC,11360,2023,00,DD
00CC2307P9PJQO,01203,2023,00,CC
00DD2312YLIQBV,15874,2023,00,DD
11AA2307MJ08YD,15685,2023,11,AA
00BB2307D15FDW,80151,2023,00,BB
00CC23117WRR9E,05152,2023,00,CC
00CC2306HHZXYD,19304,2023,00,CC
11AA2309SPA80B,96468,2023,11,AA
11AA2307F3O8ZK,40168,2023,11,AA
00AA2310U869JG,93104,2023,00,AA
00CC2301K0TZ42,85940,2023,00,CC
00CC2304UG5E10,33681,2023,00,CC
00CC23076GS9R0,74256,2023,00,CC
11AA2308YR7KFW,03097,2023,11,AA
00BB2312K2QAJO,51167,2023,00,BB
11AA2305S545ZG,82219,2023,11,AA
11AA2311TH2BJF,49911,2023,11,AA
00BB2308RYEN8Y,89528,2023,00,BB
00AA2302X8W350,94217,2023,00,AA
00CC230432HR8R,25250,2023,00,CC
00DD2306KEB0MU,02205,2023,00,DD
00CC2303NIFGO6,83072,2023,00,CC
00AA2311R9P240,55448,2023,00,AA
00DD2302OPYM7J,43934,2023,00,DD
00DD23024RWFQ4,45822,2023,00,DD
00BB2307FS9P9F,30851,2023,00,BB
00AA2306MXS2ZC,24401,2023,00,AA
00AA23017V67KP,47532,2023,00,AA
00AA2304OW5NNX,87397,2023,00,AA
00BB2304TPPF45,02444,2023,00,BB
00BB2310MA3N3W,45945,2023,00,BB
00BB2312HO3OVC,09837,2023,00,BB
00AA2302C6Q3KO,31752,2023,00,AA
00CC23073H3LEJ,36119,2023,00,CC
00DD2308VSUGDN,60639,2023,00,DD
00CC2305LEWRGK,03386,2023,00,CC
00CC23061HI12X,15190,2023,00,CC
00DD2310WXNCSH,36380,2023,00,DD
00CC2309VPFF3P,08948,2023,00,CC
00DD2306EFX4X3,11375,2023,00,DD
00CC2301ZMJCEL,25699,2023,00,CC
00DD2307OTTMK1,88600,2023,00,DD
11AA231096YDM4,39990,2023,11,AA
00DD230784PVKI,39547,2023,00,DD
11AA2304YOCIEL,43070,2023,11,AA
00CC2312336XYK,02917,2023,00,CC
00BB2309A1878D,09016,2023,00,BB
11AA2304KPOHTT,78481,2023,11,AA
00CC2306KHRGM4,38670,2023,00,CC
00BB2309IUEOUL,01829,2023,00,BB
00CC23012DQ5ZG,64427,2023,00,CC
00DD2301AUHMD7,94346,2023,00,DD
00BB2312UM1ZAG,15561,2023,00,BB
11AA23129WZ0FH,69817,2023,11,AA
00BB2310XF0DC4,08594,2023,00,BB
00DD23121333PC,22689,2023,00,DD
11AA2309FQ410I,23876,2023,11,AA
00BB2309K3YQYR,33609,2023,00,BB
11AA2307KCDDTV,68060,2023,11,AA
00CC2311VQ5KK0,23896,2023,00,CC
00DD2307TU295P,38530,2023,00,DD
00DD23092KDBB0,92988,2023,00,DD
11AA2301A48XJC,78192,2023,11,AA
00AA2310KHM262,14039,2023,00,AA
11AA2305PVIGKI,82789,2023,11,AA
00AA23113PB06T,68295,2023,00,AA
00CC2302A5MGPA,09564,2023,00,CC
00BB2307Q8I4LH,77247,2023,00,BB
00AA2304JZTNVE,86301,2023,00,AA
11AA23106COI1Q,03259,2023,11,AA
00BB231253Z4O0,67614,2023,00,BB
00DD2309C1QTVH,36309,2023,00,DD
00DD2312W6ULIX,50764,2023,00,DD
00DD2305VT91G4,38920,2023,00,DD
00DD2312LZOON5,85143,2023,00,DD
00CC2302QPCQ5G,50026,2023,00,CC
00BB2312ZHHPXF,79689,2023,00,BB
00CC2301JPJAW5,63388,2023,00,CC
00DD2301PULAXM,50116,2023,00,DD
11AA2307C4DUHI,59958,2023,11,AA
00AA2308POC70Y,62313,2023,00,AA
00DD2304NTTQLJ,22248,2023,00,DD
00DD2306LT98IS,03890,2023,00,DD
00AA2302TDCX1Z,31590,2023,00,AA
00DD23018E6GGN,25257,2023,00,DD
00AA2301XAFFUT,39362,2023,00,AA
00CC2304OU9CF0,65385,2023,00,CC
11AA230717NQCI,75854,2023,11,AA
00CC2311FF2JSU,81624,2023,00,CC
11AA2306OBWOT9,54746,2023,11,AA
11AA2307O47UIP,08252,2023,11,AA
11AA2302OETCYF,63820,2023,11,AA
00DD2303S3PT77,16820,2023,00,DD
00CC2303A3LEWH,26488,2023,00,CC
00DD2303E29M5M,13779,2023,00,DD
00DD230213XQ0Z,66967,2023,00,DD
00AA2308LDIYFD,13460,2023,00,AA
00AA2304QGCWPQ,57316,2023,00,AA
00DD23081K9I39,71619,2023,00,DD
00AA2311PARWDY,62052,2023,00,AA
11AA23102KQK9Q,04451,2023,11,AA
00CC2311S8AXHE,68417,2023,00,CC
00AA2305VB19KM,32837,2023,00,AA
00AA23080FOZQC,46537,2023,00,AA
00AA23090UULLR,45409,2023,00,AA
00DD2306LNHG9W,74278,2023,00,DD
00CC2301VXMBYS,12286,2023,00,CC
00AA2304496D9Q,09996,2023,00,AA
11AA2312ATQAVU,83242,2023,11,AA
00BB2310AD805G,58660,2023,00,BB
00CC23020W9QC1,41201,2023,00,CC
00BB2306VFHRG4,69303,2023,00,BB
00CC2301AMN2JD,95293,2023,00,CC
11AA23059264IT,09002,2023,11,AA
00CC2308PS02J7,61525,2023,00,CC
00DD2311SHIXPV,34560,2023,00,DD
00AA2303LVP1L8,93819,2023,00,AA
00AA2312274AEX,01254,2023,00,AA
00DD2306GNZN8L,85403,2023,00,DD
00BB23065S7WCS,28539,2023,00,BB
11AA23057B5B0D,87775,2023,11,AA
00CC230118LMO7,13195,2023,00,CC
00AA2309TIW6XO,86660,2023,00,AA
00CC2302WSPERI,77118,2023,00,CC
00DD2312N0UHIV,45131,2023,00,DD
00BB23115OB7AM,05606,2023,00,BB
00DD2304QN5DXB,49424,2023,00,DD
11AA23054NRITW,40801,2023,11,AA
00BB2301S54F7I,22780,2023,00,BB
00CC2308YOTKXY,71185,2023,00,CC
11AA23062JS6PP,81137,2023,11,AA
00DD2311LKXBR7,50280,2023,00,DD
00BB2305QG36A5,77598,2023,00,BB
00CC2310SVVO0J,73514,2023,00,CC
00BB2306VORI0Z,07808,2023,00,BB
00DD23101AUXNO,67399,2023,00,DD
00CC230866S816,35967,2023,00,CC
00AA2301K8RHMR,64819,2023,00,AA
00CC2305Z9TMC5,06206,2023,00,CC
00DD23025LEWLY,56261,2023,00,DD
00AA2312T9RAAS,69842,2023,00,AA
11AA23043207BC,29782,2023,11,AA
00DD230260KNE3,63661,2023,00,DD
00BB2303NILOSL,81466,2023,00,BB
00DD2305099I6M,92160,2023,00,DD
00CC2304V0QLG6,60798,2023,00,CC
00CC23106ANDF8,54336,2023,00,CC
00CC2305HL6WY6,56600,2023,00,CC
00BB2303LF73IX,29656,2023,00,BB
00AA2305YLCEHU,80835,2023,00,AA
00BB23053Q8WHS,14621,2023,00,BB
00AA2304PAQPHL,75263,2023,00,AA
00DD2306P17KV5,14286,2023,00,DD
00DD231069ZBQ6,27751,2023,00,DD
00AA2311AKUY6M,65488,2023,00,AA
00CC2301YXESX7,38704,2023,00,CC
00DD2309GJEH7K,94968,2023,00,DD
00BB2308J4TK9R,38236,2023,00,BB
00AA23103868ZS,42659,2023,00,AA
00CC2310U22DZN,04936,2023,00,CC
00DD2303RCWAY4,08777,2023,00,DD
00AA23012IY8PM,73571,2023,00,AA
00BB23020X3H5Y,71433,2023,00,BB
00AA2310S0SPEL,18974,2023,00,AA
00DD2306IK8BIG,42557,2023,00,DD
00DD231241FL0B,66956,2023,00,DD
00AA2301097CBX,30387,2023,00,AA
00AA2307OE6C2S,89958,2023,00,AA
00CC2306PTH8G1,54760,2023,00,CC
11AA2312YPQNOA,91709,2023,11,AA
00AA2309CABLT7,15690,2023,00,AA
00CC2311E8P71A,27350,2023,00,CC
00CC2309XXTKNH,04467,2023,00,CC
11AA2306KNF812,25640,2023,11,AA
00CC2307LZDVUG,38407,2023,00,CC
00DD2312DKMKDC,27712,2023,00,DD
00DD2301K0T7YL,21606,2023,00,DD
00BB2309SV4JD1,80273,2023,00,BB
00BB2305996WQL,83976,2023,00,BB
00AA2305JHWOEG,58685,2023,00,AA
00CC2308ZOW2E7,33136,2023,00,CC
00BB2307AZ1773,20025,2023,00,BB
00BB2306GO4I6T,81194,2023,00,BB
00AA2303Q3I400,32616,2023,00,AA
00DD2307Z8TCIX,43619,2023,00,DD
00BB2311ZRCY27,57903,2023,00,BB
00AA2308PTS53E,24783,2023,00,AA
11AA2312J19SHQ,95839,2023,11,AA
00DD2304Y3RZK9,38836,2023,00,DD
00CC2306QAARP3,51903,2023,00,CC
00AA2304YV78UE,51002,2023,00,AA
00BB23023497NC,15416,2023,00,BB
00BB2311OPGXAI,37910,2023,00,BB
00CC2306XMGFJE,30650,2023,00,CC
00DD2312ZJKWM3,37891,2023,00,DD
11AA23118T8YIT,71390,2023,11,AA
00BB2304J9YHVR,00528,2023,00,BB
00DD23117D7P6W,46687,2023,00,DD
00DD2309JG1FKT,55066,2023,00,DD
00DD23056ZB78F,35705,2023,00,DD
00DD23091JEXET,05475,2023,00,DD
00CC2305VHDBCD,86300,2023,00,CC
11AA2301ZB3UGU,83942,2023,11,AA
11AA2306DBPFZU,10956,2023,11,AA
00CC23100POE7C,81067,2023,00,CC
00AA2306ND6OKS,66633,2023,00,AA
00CC2308NBFDOR,33866,2023,00,CC
00CC2312VZFOXS,62450,2023,00,CC
00BB23119G771V,44973,2023,00,BB
00AA2305JBH3V7,07953,2023,00,AA
00DD2307FWW5BC,70739,2023,00,DD
11AA23013H518A,61797,2023,11,AA
00BB2306VS32LF,12481,2023,00,BB
00AA2312VZ4H1O,02592,2023,00,AA
00BB2301XP9P1W,08650,2023,00,BB
00BB231198ZNXT,22499,2023,00,BB
00BB2304VLW357,49131,2023,00,BB
00BB2308DJSDBY,17359,2023,00,BB
00AA231204CHNS,27422,2023,00,AA
00CC230344HNYC,22420,2023,00,CC
11AA2306NDTDLF,27254,2023,11,AA
00DD23109RYLK6,39176,2023,00,DD
00CC230639J6V0,53532,2023,00,CC
00DD231219AKD2,65048,2023,00,DD
00CC2305PLL26L,35219,2023,00,CC
00BB2308O6QP6Y,57006,2023,00,BB
00CC23065XIRK4,03497,2023,00,CC
00BB2305LSHQAD,76894,2023,00,BB
00CC2306ZNQ481,32717,2023,00,CC
00CC2307Z93VXW,70829,2023,00,CC
00CC2304D0URLI,21933,2023,00,CC
00BB2309W0HMR1,21604,2023,00,BB
00DD2301KRE5PD,09006,2023,00,DD
00CC2303HMVDA4,92431,2023,00,CC
00AA2310YXFF3X,71761,2023,00,AA
00DD23043FBL2A,53740,2023,00,DD
00BB23034FQYJ0,64166,2023,00,BB
00CC2310ACMG6A,66971,2023,00,CC
00CC2310VYB0K3,84408,2023,00,CC
00DD2301XGAB98,85462,2023,00,DD
00DD2308TB0EQ7,82856,2023,00,DD
00AA2306GFIC5C,21938,2023,00,AA
11AA23079ZQ5NC,54509,2023,11,AA
00DD23032G1O9K,13478,2023,00,DD
00BB2311NRETOP,51107,2023,00,BB
00DD23128RPZH9,06653,2023,00,DD
00AA2309TXCXKQ,53163,2023,00,AA
00CC231165DMNE,51883,2023,00,CC
11AA2312SPJFX5,53534,2023,11,AA
00DD2306XPDIOI,28876,2023,00,DD
00CC2303A1QHB8,83042,2023,00,CC
00DD23120PJEUE,76505,2023,00,DD
00CC23027E67JA,02393,2023,00,CC
00DD2306VJZJDR,33720,2023,00,DD
00AA23073WWRR1,30959,2023,00,AA
11AA2304FOH706,90640,2023,11,AA
00BB2311MBJJIZ,12904,2023,00,BB
00BB2311LUIEEV,64978,2023,00,BB
00AA2301TJIG70,18645,2023,00,AA
00BB2304B9XXLB,57293,2023,00,BB
00BB2311WWJB4M,20437,2023,00,BB
00BB2312WKAJ1O,16578,2023,00,BB
00BB23068N4ATG,09641,2023,00,BB
00AA2307HE7BDB,80230,2023,00,AA
00CC2309DZL19T,49875,2023,00,CC
00AA2307OB1IMP,39241,2023,00,AA
00CC2309BVSPK4,52194,2023,00,CC
00AA23053UAINJ,79837,2023,00,AA
00CC2311C1M14V,47506,2023,00,CC
11AA2305MBTIVE,65040,2023,11,AA
11AA2309CF1OGI,16372,2023,11,AA
00DD2311FIT5DR,06525,2023,00,DD
00DD2303JSWU2A,89735,2023,00,DD
11AA2302EYN46U,62726,2023,11,AA
11AA2310GFW3HB,06973,2023,11,AA
11AA231099PKJK,83052,2023,11,AA
00DD2307Y65AJ9,49328,2023,00,DD
00AA2309CM2J4Q,60112,2023,00,AA
00BB2311WJJ6Z9,64362,2023,00,BB
00AA2306ACZQST,69207,2023,00,AA
11AA2312R4GK5B,28295,2023,11,AA
00BB2305QCY3LU,10060,2023,00,BB
00BB2302B4X6YU,38477,2023,00,BB
00DD2308G9NPBZ,01808,2023,00,DD
00AA23067C86XE,21033,2023,00,AA
00CC2304WNDB1V,20782,2023,00,CC
11AA2307KZA5T5,28639,2023,11,AA
00DD2307VGQQID,80183,2023,00,DD
00CC2311Q7T9M5,85847,2023,00,CC
00AA23122LM8SD,94205,2023,00,AA
00AA2310A9H50Q,87133,2023,00,AA
11AA23090IOZT0,64407,2023,11,AA
00BB2306XTGW11,11709,2023,00,BB
00CC2307MTQQ37,15993,2023,00,CC
00AA2302BBYG0I,22475,2023,00,AA
00DD2301252PGN,86592,2023,00,DD
00AA2302XDTSE6,21970,2023,00,AA
00AA23089PRJRJ,51094,2023,00,AA
00AA2302PLXYCY,78677,2023,00,AA
11AA2302S1US5Y,00910,2023,11,AA
00DD23119XIXLZ,09423,2023,00,DD
00BB2302J1V3F0,34713,2023,00,BB
00CC2301LKQB00,33372,2023,00,CC
00CC230200TQYS,33656,2023,00,CC
00DD2307LFY3PW,63340,2023,00,DD
00BB2302VUQAM7,41188,2023,00,BB
00BB2309CJBVHO,50240,2023,00,BB
11AA23010TTYUB,36039,2023,11,AA
00CC231178XH0D,24986,2023,00,CC
11AA2302KKKRQL,37821,2023,11,AA
00CC23122NZWS0,78033,2023,00,CC
00BB230525JX3Q,35545,2023,00,BB
00CC2304KUO7RV,03251,2023,00,CC
00DD2301SJL72W,32695,2023,00,DD
00DD2302JI7KK8,25414,2023,00,DD
00CC2310OO7VGZ,79220,2023,00,CC
00DD2304EHCLBB,72784,2023,00,DD
00BB2309JN9CFL,85998,2023,00,BB
00AA2311RRKUK0,02220,2023,00,AA
00CC2312Z8Y0TT,64046,2023,00,CC
00AA23107BPP2S,68304,2023,00,AA
00CC2307623RDM,89140,2023,00,CC
00BB2303EYC12Z,79599,2023,00,BB
00AA2306N2ODYP,76121,2023,00,AA
00DD2308M32L55,59411,2023,00,DD
00BB2309OC97QN,71440,2023,00,BB
00CC2309VSME0J,08759,2023,00,CC
00AA2306WJY3IF,28717,2023,00,AA
00AA2304TG2OU2,89518,2023,00,AA
00CC2306MKSD04,16822,2023,00,CC
00AA23091SGV0D,83939,2023,00,AA
00BB2307NAO58T,26685,2023,00,BB
11AA2308MHTKCV,86398,2023,11,AA
00DD2302OVQO2Z,50344,2023,00,DD
00CC2307HE9UDC,23017,2023,00,CC
00DD23045HEZ2V,41753,2023,00,DD
00BB2301S96CYL,05007,2023,00,BB
00DD2303QBGWHX,54334,2023,00,DD
00AA23039Q3G1V,62915,2023,00,AA
00AA2302UMUAVK,91136,2023,00,AA
11AA2305VCPGNX,81051,2023,11,AA
00BB2310M7V1UV,57589,2023,00,BB
00DD230672YBP5,21364,2023,00,DD
00CC2311HN4TVS,24241,2023,00,CC
11AA23107968FK,12012,2023,11,AA
00BB2311GLT5P6,82765,2023,00,BB
00DD2307NYTFCB,75819,2023,00,DD
00BB23056N7CAT,47397,2023,00,BB
00BB2306DE1CTJ,76859,2023,00,BB
00AA2309FII70Z,85458,2023,00,AA
00AA2308FEJK5T,17019,2023,00,AA
11AA23029LVYZC,60869,2023,11,AA
00DD23022M9VYM,91121,2023,00,DD
00AA2302HOB2OU,30625,2023,00,AA
00DD2306D6SZXH,15251,2023,00,DD
00CC2302TETU6E,62142,2023,00,CC
00CC2308DEI8FW,26413,2023,00,CC
00AA2304UZBR5L,73260,2023,00,AA
00BB2302J1JM76,23794,2023,00,BB
00BB2305D163KU,21898,2023,00,BB
00BB2309BM98DH,21778,2023,00,BB
00DD2310CD0VJW,47096,2023,00,DD
00BB2301NAOZFJ,91658,2023,00,BB
00BB23043RHG57,32867,2023,00,BB
00CC2305ET77WT,70422,2023,00,CC
00DD23116Z89T2,53538,2023,00,DD
11AA2303H6SMK1,59371,2023,11,AA
00CC2306SL6WGB,17115,2023,00,CC
00AA2305TLMGRM,54177,2023,00,AA
00BB2312ZK3ZJ6,69207,2023,00,BB
00AA2304XJN0KO,16474,2023,00,AA
11AA23124H3KEE,60572,2023,11,AA
00DD2305435WLP,21235,2023,00,DD
11AA2306TZYDGH,06816,2023,11,AA
00BB2309OWHG5N,45405,2023,00,BB
00CC23059XTJR9,56364,2023,00,CC
00AA2302W0M1DW,40283,2023,00,AA
00AA2304GA12ZA,73917,2023,00,AA
11AA2309WXAE3W,44857,2023,11,AA
00AA230944IWUT,62037,2023,00,AA
00DD2311TEJA3W,88344,2023,00,DD
00DD2304VX602N,71642,2023,00,DD
00DD23083CG2PV,47403,2023,00,DD
00DD2302RHZQBG,11121,2023,00,DD
11AA2307BYGMXD,46916,2023,11,AA
00DD2308P7JX8O,01456,2023,00,DD
00CC2312TTAMIU,89674,2023,00,CC
11AA231160I6HZ,50133,2023,11,AA
00BB2310GRO1Y6,88286,2023,00,BB
00AA23050U4JSS,46328,2023,00,AA
11AA2307F33S76,13086,2023,11,AA
00BB2301RUIREO,35252,2023,00,BB
00DD2302CEHYB5,61718,2023,00,DD
00CC2308C0TMBV,29744,2023,00,CC
00CC2308DHBUNQ,12160,2023,00,CC
00BB2302HV9LNM,22734,2023,00,BB
00DD2304MPPJ1C,00268,2023,00,DD
00CC2306T03Q55,85068,2023,00,CC
00CC2302XQJXDE,87913,2023,00,CC
00CC2308V0HZSW,13332,2023,00,CC
00CC23011GI3TZ,78447,2023,00,CC
11AA2310FX6M9E,45468,2023,11,AA
00CC23089LEDXL,00418,2023,00,CC
00AA2310TGKK27,51835,2023,00,AA
00BB23121VTSVA,04680,2023,00,BB
00DD2312ZIE9GO,40535,2023,00,DD
00AA2309LMCC30,15617,2023,00,AA
11AA2301T7C4Q8,73944,2023,11,AA
11AA2301VEKDMT,38650,2023,11,AA
00BB2301H25WN0,23591,2023,00,BB
11AA2311PS0WW2,95755,2023,11,AA
11AA23106BO559,18747,2023,11,AA
00DD2310C6KE7Z,47377,2023,00,DD
11AA2311WU5JTI,08585,2023,11,AA
00BB2301GEWHDF,49061,2023,00,BB
00AA23106TEPIH,27669,2023,00,AA
11AA2312LMSPU7,65451,2023,11,AA
00AA2303F3MV27,41567,2023,00,AA
00AA2304WWWLIN,87428,2023,00,AA
00CC2306QM8HA3,66373,2023,00,CC
00DD2303C88LKO,51651,2023,00,DD
00AA2311A8KFWG,07484,2023,00,AA
00CC23063MJSW3,89094,2023,00,CC
00CC2307G0K64C,55832,2023,00,CC
11AA23059MENAP,40608,2023,11,AA
11AA2311YZR4X7,59952,2023,11,AA
00CC2307KM4FQ7,73589,2023,00,CC
11AA2311REQMLW,47253,2023,11,AA
00DD23093AANKZ,47757,2023,00,DD
00CC2311SL3WCX,92630,2023,00,CC
11AA2310C1YOSN,08325,2023,11,AA
00DD2307FHKLGX,91107,2023,00,DD
00CC2307QVYQ9D,22397,2023,00,CC
00BB230994HTTQ,55794,2023,00,BB
00DD2301YT9NY2,62123,2023,00,DD
00BB2312N1NA1H,39386,2023,00,BB
00BB2307JDKU28,42908,2023,00,BB
11AA2305MW560R,30662,2023,11,AA
00AA2306B8NUFQ,03180,2023,00,AA
00AA230453L4XC,32394,2023,00,AA
00BB2304PW19O7,15287,2023,00,BB
00CC2310KD22JJ,54624,2023,00,CC
00BB23012DD1ZM,94633,2023,00,BB
00AA2304366763,12533,2023,00,AA
00DD2310OS04AK,79763,2023,00,DD
00BB2307T6M1LS,12663,2023,00,BB
00AA2310F1KJVU,58434,2023,00,AA
00DD2302CR86SC,56200,2023,00,DD
00CC2309I8HRL5,27781,2023,00,CC
00AA2309AGW1BX,64090,2023,00,AA
00BB2308VIK4F1,41523,2023,00,BB
00BB23109BR8UM,04688,2023,00,BB
00CC23012V7135,35817,2023,00,CC
00CC23128AAJ0X,41948,2023,00,CC
00AA2309NB4GYQ,25400,2023,00,AA
00DD230819T4RM,71840,2023,00,DD
00CC2301KZ4H8E,20743,2023,00,CC
00DD23046LBYMY,70637,2023,00,DD
00CC2311W7RS60,15471,2023,00,CC
11AA2311N8X04T,10522,2023,11,AA
00CC2303O93KPL,03594,2023,00,CC
00DD23087JYVH3,73002,2023,00,DD
00DD2305R5JIU8,95224,2023,00,DD
11AA23041GHR5I,30943,2023,11,AA
00BB2311OAV8K8,69104,2023,00,BB
00AA23048EWDPS,89018,2023,00,AA
11AA23057P1R6Z,66782,2023,11,AA
00BB2302RPEYI7,39870,2023,00,BB
00DD2308Z40R28,57899,2023,00,DD
00CC2311M4MAN2,81351,2023,00,CC
00BB2304R4N1LG,62136,2023,00,BB
00BB2301J4HPRC,04465,2023,00,BB
00CC230580EJJ4,30715,2023,00,CC
00BB23077O72RM,34783,2023,00,BB
00CC2305B9K650,83313,2023,00,CC
00CC23093UWGYY,49365,2023,00,CC
00BB23013FK553,68249,2023,00,BB
11AA2306RGDMK7,81337,2023,11,AA
00DD2302TNFS7S,86588,2023,00,DD
